"",gene_set,over_represented_pvalue,under_represented_pvalue,numSIGInCat,numInCat,SIGgene_ensembl,SIGgene_symbol,All_gene_ensembl,All_gene_symbol,Ave_value_all_gene
"1008",GO_CORECEPTOR_ACTIVITY,0.324593157435602,0.867425070373035,3,18,ENSG00000099250|ENSG00000163785|ENSG00000168066,NRP1|RYK|SF1,ENSG00000069702|ENSG00000070018|ENSG00000099250|ENSG00000112655|ENSG00000121989|ENSG00000122707|ENSG00000123384|ENSG00000132329|ENSG00000138448|ENSG00000147255|ENSG00000150093|ENSG00000162337|ENSG00000163785|ENSG00000168066|ENSG00000169071|ENSG00000173599|ENSG00000174136|ENSG00000198125,TGFBR3|LRP6|NRP1|PTK7|ACVR2A|RECK|LRP1|RAMP1|ITGAV|IGSF1|ITGB1|LRP5|RYK|SF1|ROR2|PC|RGMB|MB,4.16666666666667
"1009",GO_PLATELET_DENSE_GRANULE,0.324657308078802,0.869837148113259,3,15,ENSG00000100099|ENSG00000125257|ENSG00000250722,HPS4|ABCC4|SELENOP,ENSG00000005893|ENSG00000041353|ENSG00000047410|ENSG00000055955|ENSG00000069482|ENSG00000100099|ENSG00000105401|ENSG00000108679|ENSG00000125257|ENSG00000135404|ENSG00000150995|ENSG00000163815|ENSG00000169083|ENSG00000196937|ENSG00000250722,LAMP2|RAB27B|TPR|ITIH4|GAL|HPS4|CDC37|LGALS3BP|ABCC4|CD63|ITPR1|CLEC3B|AR|FAM3C|SELENOP,5.33333333333333
"1010",GO_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS,0.324697250604092,0.899187840627294,2,11,ENSG00000116688|ENSG00000150593,MFN2|PDCD4,ENSG00000017427|ENSG00000101109|ENSG00000112096|ENSG00000112242|ENSG00000116688|ENSG00000128272|ENSG00000130816|ENSG00000132170|ENSG00000136448|ENSG00000150593|ENSG00000169083,IGF1|STK4|SOD2|E2F3|MFN2|ATF4|DNMT1|PPARG|NMT1|PDCD4|AR,3.90909090909091
"1011",GO_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,0.324773717718442,0.795260253192209,9,61,ENSG00000011304|ENSG00000065882|ENSG00000072062|ENSG00000102908|ENSG00000126088|ENSG00000138814|ENSG00000187848|ENSG00000197535|ENSG00000198668,PTBP1|TBC1D1|PRKACA|NFAT5|UROD|PPP3CA|P2RX2|MYO5A|CALM1,ENSG00000005882|ENSG00000011304|ENSG00000017427|ENSG00000039068|ENSG00000047410|ENSG00000051128|ENSG00000058668|ENSG00000065361|ENSG00000065882|ENSG00000072062|ENSG00000082701|ENSG00000083454|ENSG00000085872|ENSG00000088832|ENSG00000090020|ENSG00000091483|ENSG00000101082|ENSG00000101850|ENSG00000102908|ENSG00000103942|ENSG00000113448|ENSG00000113811|ENSG00000117602|ENSG00000118762|ENSG00000118898|ENSG00000119782|ENSG00000120899|ENSG00000126088|ENSG00000127334|ENSG00000133116|ENSG00000135124|ENSG00000138814|ENSG00000143933|ENSG00000145349|ENSG00000148834|ENSG00000150995|ENSG00000151320|ENSG00000155957|ENSG00000157837|ENSG00000160014|ENSG00000162430|ENSG00000166278|ENSG00000166484|ENSG00000166548|ENSG00000168453|ENSG00000169398|ENSG00000169567|ENSG00000171735|ENSG00000182979|ENSG00000186439|ENSG00000186868|ENSG00000187446|ENSG00000187848|ENSG00000196839|ENSG00000197223|ENSG00000197386|ENSG00000197535|ENSG00000198125|ENSG00000198668|ENSG00000198793|ENSG00000213533,PDK2|PTBP1|IGF1|CDH1|TPR|HOMER3|ATP2B4|ERBB3|TBC1D1|PRKACA|GSK3B|P2RX5|CHERP|FKBP1A|SLC9A1|FH|SLA2|GPR143|NFAT5|HOMER2|PDE4D|SELENOK|RCAN3|PKD2|PPL|FKBP1B|PTK2B|UROD|DYRK2|KL|P2RX4|PPP3CA|CALM2|CAMK2D|GSTO1|ITPR1|AKAP6|TMBIM4|SPPL3|CALM3|SELENON|C2|MAPK7|TK2|HR|PTK2|HINT1|CAMTA1|MTA1|TRDN|MAPT|CHP1|P2RX2|ADA|C1D|HTT|MYO5A|MB|CALM1|MTOR|STIMATE,4.73770491803279
"1012",GO_NEGATIVE_REGULATION_OF_NECROTIC_CELL_DEATH,0.324923127230384,0.897984255222091,2,12,ENSG00000060138|ENSG00000125826,YBX3|RBCK1,ENSG00000003402|ENSG00000023445|ENSG00000060138|ENSG00000110330|ENSG00000116584|ENSG00000125826|ENSG00000151729|ENSG00000166278|ENSG00000167996|ENSG00000169083|ENSG00000176720|ENSG00000197329,CFLAR|BIRC3|YBX3|BIRC2|ARHGEF2|RBCK1|SLC25A4|C2|FTH1|AR|BOK|PELI1,3.41666666666667
"1013",GO_LIPOPROTEIN_METABOLIC_PROCESS,0.325020327420404,0.866526755589207,3,19,ENSG00000062485|ENSG00000141458|ENSG00000186951,CS|NPC1|PPARA,ENSG00000054392|ENSG00000062282|ENSG00000062485|ENSG00000062822|ENSG00000100336|ENSG00000101670|ENSG00000103653|ENSG00000123384|ENSG00000128284|ENSG00000128335|ENSG00000133027|ENSG00000138448|ENSG00000141458|ENSG00000169083|ENSG00000173599|ENSG00000178878|ENSG00000186951|ENSG00000189058|ENSG00000204444,HHAT|DGAT2|CS|POLD1|APOL4|LIPG|CSK|LRP1|APOL3|APOL2|PEMT|ITGAV|NPC1|AR|PC|APOLD1|PPARA|APOD|APOM,4.05263157894737
"1014",GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.325693941620102,0.868262289846068,3,16,ENSG00000099864|ENSG00000133019|ENSG00000174233,PALM|CHRM3|ADCY6,ENSG00000099864|ENSG00000100462|ENSG00000113141|ENSG00000121057|ENSG00000121281|ENSG00000133019|ENSG00000138031|ENSG00000162104|ENSG00000166073|ENSG00000168453|ENSG00000169083|ENSG00000174233|ENSG00000177963|ENSG00000196924|ENSG00000197746|ENSG00000204681,PALM|PRMT5|IK|AKAP1|ADCY7|CHRM3|ADCY3|ADCY9|GPR176|HR|AR|ADCY6|RIC8A|FLNA|PSAP|GABBR1,4.75
"1015",GO_GLYCEROLIPID_CATABOLIC_PROCESS,0.325717256643192,0.818871452219876,6,37,ENSG00000074416|ENSG00000103066|ENSG00000125772|ENSG00000135241|ENSG00000136699|ENSG00000140526,MGLL|PLA2G15|GPCPD1|PNPLA8|SMPD4|ABHD2,ENSG00000006007|ENSG00000006757|ENSG00000011198|ENSG00000021826|ENSG00000032444|ENSG00000073060|ENSG00000074416|ENSG00000085788|ENSG00000100997|ENSG00000102393|ENSG00000102886|ENSG00000103066|ENSG00000108582|ENSG00000113141|ENSG00000125772|ENSG00000130164|ENSG00000134780|ENSG00000135241|ENSG00000135838|ENSG00000136699|ENSG00000136960|ENSG00000137710|ENSG00000139687|ENSG00000140526|ENSG00000153982|ENSG00000159337|ENSG00000162688|ENSG00000163686|ENSG00000164535|ENSG00000166278|ENSG00000168907|ENSG00000169083|ENSG00000170231|ENSG00000173599|ENSG00000196839|ENSG00000204427|ENSG00000243708,GDE1|PNPLA4|ABHD5|CPS1|PNPLA6|SCARB1|MGLL|DDHD2|ABHD12|GLA|GDPD3|PLA2G15|CPD|IK|GPCPD1|LDLR|DAGLA|PNPLA8|NPL|SMPD4|ENPP2|RDX|RB1|ABHD2|GDPD1|PLA2G4D|AGL|ABHD6|DAGLB|C2|PLA2G4F|AR|FABP6|PC|ADA|ABHD16A|PLA2G4B,4.83783783783784
"1016",GO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE,0.326344921972176,0.818401014835556,6,37,ENSG00000008277|ENSG00000062485|ENSG00000115414|ENSG00000132535|ENSG00000133019|ENSG00000180900,ADAM22|CS|FN1|DLG4|CHRM3|SCRIB,ENSG00000008277|ENSG00000011677|ENSG00000039068|ENSG00000047410|ENSG00000062485|ENSG00000075711|ENSG00000082458|ENSG00000105426|ENSG00000107960|ENSG00000113141|ENSG00000115414|ENSG00000115738|ENSG00000125266|ENSG00000127914|ENSG00000129749|ENSG00000129968|ENSG00000132535|ENSG00000132669|ENSG00000133019|ENSG00000135333|ENSG00000139687|ENSG00000141526|ENSG00000145012|ENSG00000149970|ENSG00000156642|ENSG00000159842|ENSG00000161509|ENSG00000166342|ENSG00000168453|ENSG00000169083|ENSG00000169992|ENSG00000171603|ENSG00000171723|ENSG00000180900|ENSG00000196839|ENSG00000198814|ENSG00000213463,ADAM22|GABRA3|CDH1|TPR|CS|DLG1|DLG3|PTPRS|STN1|IK|FN1|ID2|EFNB2|AKAP9|CHRNA10|ABHD17A|DLG4|RIN2|CHRM3|EPHA7|RB1|SLC16A3|LPP|CNKSR2|NPTN|ABR|GRIN2C|NETO1|HR|AR|NLGN2|CLSTN1|GPHN|SCRIB|ADA|GK|SYNJ2BP,4.94594594594595
"1017",GO_RESPONSE_TO_GLUCAGON,0.3266603540981,0.849400174527125,4,18,ENSG00000072062|ENSG00000072310|ENSG00000114302|ENSG00000174233,PRKACA|SREBF1|PRKAR2A|ADCY6,ENSG00000005249|ENSG00000008405|ENSG00000021826|ENSG00000072062|ENSG00000072310|ENSG00000108443|ENSG00000108946|ENSG00000114302|ENSG00000118260|ENSG00000121281|ENSG00000130707|ENSG00000138031|ENSG00000142875|ENSG00000151552|ENSG00000162104|ENSG00000169083|ENSG00000173599|ENSG00000174233,PRKAR2B|CRY1|CPS1|PRKACA|SREBF1|RPS6KB1|PRKAR1A|PRKAR2A|CREB1|ADCY7|ASS1|ADCY3|PRKACB|QDPR|ADCY9|AR|PC|ADCY6,6.94444444444445
"1018",GO_ADULT_LOCOMOTORY_BEHAVIOR,0.32696227696311,0.807953830574499,7,46,ENSG00000008277|ENSG00000062485|ENSG00000064393|ENSG00000128309|ENSG00000141458|ENSG00000142192|ENSG00000164830,ADAM22|CS|HIPK2|MPST|NPC1|APP|OXR1,ENSG00000007168|ENSG00000008277|ENSG00000040531|ENSG00000049449|ENSG00000062485|ENSG00000064393|ENSG00000070182|ENSG00000084073|ENSG00000095139|ENSG00000100997|ENSG00000103876|ENSG00000107611|ENSG00000115317|ENSG00000115738|ENSG00000116288|ENSG00000128309|ENSG00000131187|ENSG00000131238|ENSG00000132669|ENSG00000133116|ENSG00000134644|ENSG00000136842|ENSG00000141458|ENSG00000141480|ENSG00000142192|ENSG00000153902|ENSG00000157045|ENSG00000160145|ENSG00000160213|ENSG00000160460|ENSG00000164830|ENSG00000165060|ENSG00000165699|ENSG00000167081|ENSG00000167721|ENSG00000168621|ENSG00000169057|ENSG00000169083|ENSG00000171316|ENSG00000173599|ENSG00000173786|ENSG00000183826|ENSG00000185345|ENSG00000196839|ENSG00000198125|ENSG00000204120,PAFAH1B1|ADAM22|CTNS|RCN1|CS|HIPK2|SPTB|ZMPSTE24|ARCN1|ABHD12|FAH|CUBN|HTRA2|ID2|PARK7|MPST|F12|PPT1|RIN2|KL|PUM1|TMOD1|NPC1|ARRB2|APP|LGI4|NTAN1|KALRN|CSTB|SPTBN4|OXR1|FXN|TSC1|PBX3|TSR1|GDNF|MECP2|AR|CHD7|PC|CNP|BTBD9|PRKN|ADA|MB|GIGYF2,4.84782608695652
"1019",GO_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.327800541335219,0.817915470750839,6,35,ENSG00000026559|ENSG00000049759|ENSG00000109466|ENSG00000172939|ENSG00000186575|ENSG00000198648,KCNG1|NEDD4L|KLHL2|OXSR1|NF2|STK39,ENSG00000026559|ENSG00000033011|ENSG00000049759|ENSG00000069482|ENSG00000069849|ENSG00000069869|ENSG00000075711|ENSG00000079805|ENSG00000091483|ENSG00000104375|ENSG00000108953|ENSG00000109466|ENSG00000114796|ENSG00000116030|ENSG00000120049|ENSG00000121481|ENSG00000127914|ENSG00000133116|ENSG00000135932|ENSG00000138386|ENSG00000143153|ENSG00000151150|ENSG00000151320|ENSG00000155827|ENSG00000157388|ENSG00000158286|ENSG00000166278|ENSG00000166342|ENSG00000171208|ENSG00000171862|ENSG00000172939|ENSG00000186575|ENSG00000198373|ENSG00000198648|ENSG00000198929,KCNG1|ALG1|NEDD4L|GAL|ATP1B3|NEDD4|DLG1|DNM2|FH|STK3|YWHAE|KLHL2|KLHL24|SUMO1|KCNIP2|RNF2|AKAP9|KL|CAB39|NAB1|ATP1B1|ANK3|AKAP6|RNF20|CACNA1D|RNF207|C2|NETO1|NETO2|PTEN|OXSR1|NF2|WWP2|STK39|NOS1AP,5.34285714285714
"1020",GO_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,0.328266250527827,0.828992525962766,5,30,ENSG00000011304|ENSG00000072736|ENSG00000106462|ENSG00000150593|ENSG00000186951,PTBP1|NFATC3|EZH2|PDCD4|PPARA,ENSG00000003402|ENSG00000011304|ENSG00000042088|ENSG00000060069|ENSG00000068024|ENSG00000072736|ENSG00000100219|ENSG00000100811|ENSG00000101096|ENSG00000105723|ENSG00000106462|ENSG00000106992|ENSG00000108840|ENSG00000118579|ENSG00000122512|ENSG00000130816|ENSG00000131196|ENSG00000132466|ENSG00000136448|ENSG00000145012|ENSG00000148400|ENSG00000149269|ENSG00000150593|ENSG00000157110|ENSG00000160211|ENSG00000166225|ENSG00000166278|ENSG00000169057|ENSG00000169083|ENSG00000186951,CFLAR|PTBP1|TDP1|CTDP1|HDAC4|NFATC3|XBP1|YY1|NFATC2|GSK3A|EZH2|AK1|HDAC5|MED28|PMS2|DNMT1|NFATC1|ANKRD17|NMT1|LPP|NOTCH1|PAK1|PDCD4|RBPMS|G6PD|FRS2|C2|MECP2|AR|PPARA,4.86666666666667
"1021",GO_PHOSPHORYLATION_OF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN,0.328519569086222,0.897158024417837,2,11,ENSG00000111358|ENSG00000141867,GTF2H3|BRD4,ENSG00000065883|ENSG00000090061|ENSG00000110768|ENSG00000111358|ENSG00000131013|ENSG00000136807|ENSG00000141867|ENSG00000167258|ENSG00000170312|ENSG00000213780|ENSG00000272047,CDK13|CCNK|GTF2H1|GTF2H3|PPIL4|CDK9|BRD4|CDK12|CDK1|GTF2H4|GTF2H5,4
"1022",GO_POSITIVE_REGULATION_OF_OSSIFICATION,0.328951372347623,0.814789002757203,6,44,ENSG00000087460|ENSG00000113658|ENSG00000134352|ENSG00000168036|ENSG00000169884|ENSG00000174306,GNAS|SMAD5|IL6ST|CTNNB1|WNT10B|ZHX3,ENSG00000017427|ENSG00000071553|ENSG00000087460|ENSG00000089041|ENSG00000094975|ENSG00000101384|ENSG00000105656|ENSG00000106571|ENSG00000107779|ENSG00000113658|ENSG00000115170|ENSG00000116761|ENSG00000121989|ENSG00000124813|ENSG00000126804|ENSG00000133116|ENSG00000134352|ENSG00000137203|ENSG00000138696|ENSG00000147155|ENSG00000153162|ENSG00000160712|ENSG00000162337|ENSG00000164190|ENSG00000164199|ENSG00000164920|ENSG00000166333|ENSG00000166949|ENSG00000168036|ENSG00000168453|ENSG00000168743|ENSG00000169884|ENSG00000170365|ENSG00000173599|ENSG00000174306|ENSG00000175054|ENSG00000177119|ENSG00000178307|ENSG00000178585|ENSG00000184304|ENSG00000188064|ENSG00000196923|ENSG00000204217|ENSG00000213719,IGF1|ATP6AP1|GNAS|P2RX7|SUCO|JAG1|ELL|GLI3|BMPR1A|SMAD5|ACVR1|CTH|ACVR2A|RUNX2|ZBTB1|KL|IL6ST|TFAP2A|BMPR1B|EBP|BMP6|IL6R|LRP5|NIPBL|ADGRV1|OSR2|ILK|SMAD3|CTNNB1|HR|NPNT|WNT10B|SMAD1|PC|ZHX3|ATR|ANO6|TMEM11|CTNNBIP1|PRKD1|WNT7B|PDLIM7|BMPR2|CLIC1,3.95454545454545
"1023",GO_PROTEIN_KINASE_A_CATALYTIC_SUBUNIT_BINDING,0.329269119748402,0.869371605817552,3,13,ENSG00000062485|ENSG00000114302|ENSG00000198626,CS|PRKAR2A|RYR2,ENSG00000005249|ENSG00000053918|ENSG00000062485|ENSG00000082701|ENSG00000092820|ENSG00000103653|ENSG00000105723|ENSG00000108946|ENSG00000114302|ENSG00000169083|ENSG00000171033|ENSG00000198626|ENSG00000198961,PRKAR2B|KCNQ1|CS|GSK3B|EZR|CSK|GSK3A|PRKAR1A|PRKAR2A|AR|PKIA|RYR2|PJA2,7.15384615384615
"1024",GO_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE,0.329448857373459,0.78653855665539,10,63,ENSG00000106462|ENSG00000107679|ENSG00000135679|ENSG00000168066|ENSG00000173039|ENSG00000183010|ENSG00000185122|ENSG00000186575|ENSG00000196591|ENSG00000204628,EZH2|PLEKHA1|MDM2|SF1|RELA|PYCR1|HSF1|NF2|HDAC2|RACK1,ENSG00000073417|ENSG00000094631|ENSG00000096717|ENSG00000097007|ENSG00000100030|ENSG00000100823|ENSG00000101460|ENSG00000106462|ENSG00000107290|ENSG00000107679|ENSG00000108179|ENSG00000110711|ENSG00000114209|ENSG00000114346|ENSG00000115694|ENSG00000116044|ENSG00000116288|ENSG00000118513|ENSG00000123091|ENSG00000126581|ENSG00000126602|ENSG00000127980|ENSG00000132356|ENSG00000132510|ENSG00000133116|ENSG00000134602|ENSG00000135679|ENSG00000136810|ENSG00000137275|ENSG00000141570|ENSG00000142185|ENSG00000147955|ENSG00000149273|ENSG00000154059|ENSG00000156515|ENSG00000156711|ENSG00000162924|ENSG00000163516|ENSG00000163932|ENSG00000165060|ENSG00000166278|ENSG00000166484|ENSG00000166548|ENSG00000168066|ENSG00000169083|ENSG00000170312|ENSG00000173039|ENSG00000173599|ENSG00000173848|ENSG00000176170|ENSG00000176171|ENSG00000181019|ENSG00000183010|ENSG00000185122|ENSG00000186575|ENSG00000196591|ENSG00000196712|ENSG00000197122|ENSG00000197442|ENSG00000197746|ENSG00000198053|ENSG00000198734|ENSG00000204628,PDE8A|HDAC6|SIRT1|ABL1|MAPK1|APEX1|MAP1LC3A|EZH2|SETX|PLEKHA1|PPIF|AIP|PDCD10|ECT2|STK25|NFE2L2|PARK7|MYB|RNF11|BECN1|TRAP1|PEX1|PRKAA1|KDM6B|KL|STK26|MDM2|TXN|RIPK1|CBX8|TRPM2|SIGMAR1|RPS3|IMPACT|HK1|MAPK13|REL|ANKZF1|PRKCD|FXN|C2|MAPK7|TK2|SF1|AR|CDK1|RELA|PC|NET1|SPHK1|BNIP3|NQO1|PYCR1|HSF1|NF2|HDAC2|NF1|SRC|MAP3K5|PSAP|SIRPA|F5|RACK1,5.26984126984127
"1025",GO_INNER_CELL_MASS_CELL_PROLIFERATION,0.329511507662256,0.89662810362461,2,11,ENSG00000139618|ENSG00000166579,BRCA2|NDEL1,ENSG00000083093|ENSG00000101003|ENSG00000109805|ENSG00000110107|ENSG00000126524|ENSG00000137413|ENSG00000139618|ENSG00000146918|ENSG00000166200|ENSG00000166579|ENSG00000185010,PALB2|GINS1|NCAPG|PRPF19|SBDS|TAF8|BRCA2|NCAPG2|COPS2|NDEL1|F8,3.81818181818182
"1026",GO_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,0.329833825141688,0.842676539500936,4,25,ENSG00000105483|ENSG00000142192|ENSG00000196591|ENSG00000221926,CARD8|APP|HDAC2|TRIM16,ENSG00000004455|ENSG00000022556|ENSG00000069482|ENSG00000073150|ENSG00000089041|ENSG00000096968|ENSG00000104312|ENSG00000105483|ENSG00000106100|ENSG00000106211|ENSG00000110218|ENSG00000111667|ENSG00000123384|ENSG00000130881|ENSG00000142192|ENSG00000147650|ENSG00000156515|ENSG00000166278|ENSG00000166949|ENSG00000169083|ENSG00000189403|ENSG00000196591|ENSG00000197324|ENSG00000204305|ENSG00000221926,AK2|NLRP2|GAL|PANX2|P2RX7|JAK2|RIPK2|CARD8|NOD1|HSPB1|PANX1|USP5|LRP1|LRP3|APP|LRP12|HK1|C2|SMAD3|AR|HMGB1|HDAC2|LRP10|AGER|TRIM16,4.52
"1027",GO_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY,0.329834884826726,0.843670030175258,4,23,ENSG00000062485|ENSG00000167535|ENSG00000186815|ENSG00000196557,CS|CACNB3|TPCN1|CACNA1H,ENSG00000005379|ENSG00000007402|ENSG00000049246|ENSG00000062485|ENSG00000067191|ENSG00000100300|ENSG00000107130|ENSG00000118762|ENSG00000121691|ENSG00000138448|ENSG00000153922|ENSG00000157388|ENSG00000162341|ENSG00000164885|ENSG00000165091|ENSG00000165995|ENSG00000166278|ENSG00000167535|ENSG00000173599|ENSG00000183087|ENSG00000186815|ENSG00000196083|ENSG00000196557,TSPOAP1|CACNA2D2|PER3|CS|CACNB1|TSPO|NCS1|PKD2|CAT|ITGAV|CHD1|CACNA1D|TPCN2|CDK5|TMC1|CACNB2|C2|CACNB3|PC|GAS6|TPCN1|IL1RAP|CACNA1H,4.91304347826087
"1028",GO_REGULATION_OF_TELOMERE_MAINTENANCE,0.329837799351298,0.776994045914803,12,76,ENSG00000020922|ENSG00000078018|ENSG00000085511|ENSG00000092199|ENSG00000115484|ENSG00000122566|ENSG00000138668|ENSG00000140464|ENSG00000168036|ENSG00000171428|ENSG00000178971|ENSG00000180198,MRE11|MAP2|MAP3K4|HNRNPC|CCT4|HNRNPA2B1|HNRNPD|PML|CTNNB1|NAT1|CTC1|RCC1,ENSG00000005007|ENSG00000012061|ENSG00000020922|ENSG00000039650|ENSG00000073050|ENSG00000076984|ENSG00000078018|ENSG00000079246|ENSG00000085224|ENSG00000085511|ENSG00000089022|ENSG00000092199|ENSG00000100030|ENSG00000102882|ENSG00000102977|ENSG00000104320|ENSG00000105722|ENSG00000107854|ENSG00000107960|ENSG00000113522|ENSG00000114127|ENSG00000115484|ENSG00000116698|ENSG00000120438|ENSG00000122566|ENSG00000128513|ENSG00000130119|ENSG00000130826|ENSG00000132604|ENSG00000135372|ENSG00000135486|ENSG00000135549|ENSG00000135624|ENSG00000138668|ENSG00000139579|ENSG00000140451|ENSG00000140464|ENSG00000140694|ENSG00000143799|ENSG00000145414|ENSG00000146731|ENSG00000147099|ENSG00000147421|ENSG00000147601|ENSG00000149311|ENSG00000150753|ENSG00000151414|ENSG00000151876|ENSG00000156261|ENSG00000157106|ENSG00000163468|ENSG00000163938|ENSG00000166226|ENSG00000168036|ENSG00000169083|ENSG00000171311|ENSG00000171428|ENSG00000171824|ENSG00000172795|ENSG00000173273|ENSG00000173599|ENSG00000174953|ENSG00000175054|ENSG00000175595|ENSG00000178971|ENSG00000178999|ENSG00000180198|ENSG00000181085|ENSG00000187555|ENSG00000197122|ENSG00000198125|ENSG00000198952|ENSG00000204569|ENSG00000254093|ENSG00000257949|ENSG00000258366,UPF1|ERCC1|MRE11|PNKP|XRCC1|MAP2K7|MAP2|XRCC5|ATRX|MAP3K4|MAPKAPK5|HNRNPC|MAPK1|MAPK3|ACD|NBN|ERF|TNKS2|STN1|RAD50|XRN1|CCT4|SMG7|TCP1|HNRNPA2B1|POT1|GNL3L|DKC1|TERF2|NAT10|HNRNPA1|PKIB|CCT7|HNRNPD|NABP2|PIF1|PML|PARN|PARP1|NAF1|CCT6A|HDAC8|HMBOX1|TERF1|ATM|CCT5|NEK7|FBXO4|CCT8|SMG1|CCT3|GNL3|CCT2|CTNNB1|AR|EXOSC1|NAT1|EXOSC10|DCP2|TNKS|PC|DHX36|ATR|ERCC4|CTC1|AURKB|RCC1|MAPK15|USP7|SRC|MB|SMG5|PPP1R10|PINX1|TEN1|RTEL1,5.27631578947368
"1029",GO_REGULATION_OF_JUN_KINASE_ACTIVITY,0.330076932942302,0.785497648001206,10,67,ENSG00000047849|ENSG00000078018|ENSG00000085511|ENSG00000103194|ENSG00000135341|ENSG00000143507|ENSG00000150593|ENSG00000168066|ENSG00000168067|ENSG00000175354,MAP4|MAP2|MAP3K4|USP10|MAP3K7|DUSP10|PDCD4|SF1|MAP4K2|PTPN2,ENSG00000004975|ENSG00000006432|ENSG00000008294|ENSG00000012983|ENSG00000047579|ENSG00000047849|ENSG00000048649|ENSG00000065559|ENSG00000073803|ENSG00000074696|ENSG00000076984|ENSG00000078018|ENSG00000085511|ENSG00000086061|ENSG00000091436|ENSG00000102977|ENSG00000103194|ENSG00000104312|ENSG00000104814|ENSG00000106992|ENSG00000107643|ENSG00000110422|ENSG00000111961|ENSG00000113141|ENSG00000120129|ENSG00000120899|ENSG00000123143|ENSG00000127191|ENSG00000130758|ENSG00000133116|ENSG00000135090|ENSG00000135341|ENSG00000136279|ENSG00000136848|ENSG00000137275|ENSG00000138101|ENSG00000138834|ENSG00000139625|ENSG00000142733|ENSG00000143507|ENSG00000149269|ENSG00000149273|ENSG00000150593|ENSG00000154310|ENSG00000160551|ENSG00000161202|ENSG00000162607|ENSG00000162738|ENSG00000166548|ENSG00000168066|ENSG00000168067|ENSG00000169071|ENSG00000169083|ENSG00000169398|ENSG00000172046|ENSG00000173327|ENSG00000175354|ENSG00000178607|ENSG00000186063|ENSG00000188064|ENSG00000196396|ENSG00000197372|ENSG00000197442|ENSG00000198734|ENSG00000204209|ENSG00000204305|ENSG00000225830,DVL2|MAP3K9|SPAG9|MAP4K5|DTNBP1|MAP4|RSF1|MAP2K4|MAP3K13|HACD3|MAP2K7|MAP2|MAP3K4|DNAJA1|MAP3K20|ACD|USP10|RIPK2|MAP4K1|AK1|MAPK8|HIPK3|SASH1|IK|DUSP1|PTK2B|PKN1|TRAF2|MAP3K10|KL|TAOK3|MAP3K7|DBNL|DAB2IP|RIPK1|DTNB|MAPK8IP3|MAP3K12|MAP3K6|DUSP10|PAK1|RPS3|PDCD4|TNIK|TAOK1|DVL3|USP1|VANGL2|TK2|SF1|MAP4K2|ROR2|AR|PTK2|USP19|MAP3K11|PTPN2|ERN1|AIDA|WNT7B|PTPN1|ZNF675|MAP3K5|F5|DAXX|AGER|ERCC6,5
"1030",GO_CORNIFIED_ENVELOPE,0.330255273681068,0.863215384982263,3,19,ENSG00000062485|ENSG00000111215|ENSG00000134762,CS|PRH1|DSC3,ENSG00000046604|ENSG00000057294|ENSG00000062485|ENSG00000070061|ENSG00000092295|ENSG00000111215|ENSG00000118898|ENSG00000134755|ENSG00000134762|ENSG00000134765|ENSG00000144283|ENSG00000166278|ENSG00000167880|ENSG00000168453|ENSG00000170835|ENSG00000173801|ENSG00000184363|ENSG00000189337|ENSG00000204576,DSG2|PKP2|CS|ELP1|TGM1|PRH1|PPL|DSC2|DSC3|DSC1|PKP4|C2|EVPL|HR|CEL|JUP|PKP3|KAZN|PRR3,4.21052631578947
